degree,x,exact,approx
2,0.661662,0.0837177,0.579042
2,0.663664,0.0832554,0.576491
2,0.665666,0.0827967,0.573932
2,0.667668,0.0823418,0.571365
2,0.66967,0.0818904,0.568791
2,0.671672,0.0814427,0.566209
2,0.673674,0.0809985,0.563619
2,0.675676,0.0805578,0.561022
2,0.677678,0.0801207,0.558416
2,0.67968,0.0796869,0.555803
2,0.681682,0.0792566,0.553183
2,0.683684,0.0788296,0.550554
2,0.685686,0.078406,0.547918
2,0.687688,0.0779857,0.545275
2,0.68969,0.0775687,0.542623
2,0.691692,0.0771549,0.539964
2,0.693694,0.0767444,0.537297
2,0.695696,0.076337,0.534623
2,0.697698,0.0759327,0.53194
2,0.6997,0.0755316,0.52925
2,0.701702,0.0751336,0.526553
2,0.703704,0.0747386,0.523847
2,0.705706,0.0743466,0.521134
2,0.707708,0.0739576,0.518413
2,0.70971,0.0735716,0.515685
2,0.711712,0.0731886,0.512948
2,0.713714,0.0728084,0.510205
2,0.715716,0.0724311,0.507453
2,0.717718,0.0720567,0.504694
2,0.71972,0.071685,0.501926
2,0.721722,0.0713162,0.499152
2,0.723724,0.0709502,0.496369
2,0.725726,0.0705868,0.493579
2,0.727728,0.0702262,0.490781
2,0.72973,0.0698683,0.487976
2,0.731732,0.0695131,0.485162
2,0.733734,0.0691605,0.482341
2,0.735736,0.0688104,0.479512
2,0.737738,0.068463,0.476676
2,0.73974,0.0681182,0.473832
2,0.741742,0.0677758,0.47098
2,0.743744,0.067436,0.46812
2,0.745746,0.0670987,0.465253
2,0.747748,0.0667638,0.462378
2,0.74975,0.0664314,0.459495
2,0.751752,0.0661014,0.456605
2,0.753754,0.0657738,0.453707
2,0.755756,0.0654486,0.450801
2,0.757758,0.0651257,0.447888
2,0.75976,0.0648052,0.444966
2,0.761762,0.0644869,0.442038
2,0.763764,0.0641709,0.439101
2,0.765766,0.0638572,0.436157
2,0.767768,0.0635458,0.433204
2,0.76977,0.0632366,0.430245
2,0.771772,0.0629295,0.427277
2,0.773774,0.0626247,0.424302
2,0.775776,0.062322,0.421319
2,0.777778,0.0620214,0.418329
2,0.77978,0.061723,0.41533
2,0.781782,0.0614267,0.412324
2,0.783784,0.0611324,0.409311
2,0.785786,0.0608403,0.406289
2,0.787788,0.0605501,0.40326
2,0.78979,0.060262,0.400223
2,0.791792,0.0599759,0.397179
2,0.793794,0.0596918,0.394126
2,0.795796,0.0594097,0.391066
2,0.797798,0.0591295,0.387999
2,0.7998,0.0588512,0.384923
2,0.801802,0.0585749,0.38184
2,0.803804,0.0583005,0.378749
2,0.805806,0.0580279,0.375651
2,0.807808,0.0577573,0.372545
2,0.80981,0.0574885,0.369431
2,0.811812,0.0572215,0.366309
2,0.813814,0.0569563,0.36318
2,0.815816,0.0566929,0.360043
2,0.817818,0.0564313,0.356898
2,0.81982,0.0561715,0.353746
2,0.821822,0.0559135,0.350585
2,0.823824,0.0556572,0.347418
2,0.825826,0.0554026,0.344242
2,0.827828,0.0551497,0.341059
2,0.82983,0.0548985,0.337868
2,0.831832,0.054649,0.334669
2,0.833834,0.0544011,0.331463
2,0.835836,0.0541549,0.328249
2,0.837838,0.0539104,0.325027
2,0.83984,0.0536674,0.321797
2,0.841842,0.0534261,0.31856
2,0.843844,0.0531864,0.315315
2,0.845846,0.0529482,0.312062
2,0.847848,0.0527116,0.308802
2,0.84985,0.0524766,0.305534
2,0.851852,0.0522431,0.302258
2,0.853854,0.0520111,0.298975
2,0.855856,0.0517807,0.295683
2,0.857858,0.0515517,0.292385
2,0.85986,0.0513242,0.289078
2,0.861862,0.0510982,0.285764
2,0.863864,0.0508737,0.282442
2,0.865866,0.0506506,0.279112
2,0.867868,0.050429,0.275774
2,0.86987,0.0502088,0.272429
2,0.871872,0.04999,0.269076
2,0.873874,0.0497726,0.265716
2,0.875876,0.0495566,0.262348
2,0.877878,0.0493419,0.258972
2,0.87988,0.0491287,0.255588
2,0.881882,0.0489168,0.252196
2,0.883884,0.0487062,0.248797
2,0.885886,0.048497,0.245391
2,0.887888,0.0482891,0.241976
2,0.88989,0.0480825,0.238554
2,0.891892,0.0478772,0.235124
2,0.893894,0.0476732,0.231686
2,0.895896,0.0474705,0.228241
2,0.897898,0.047269,0.224788
2,0.8999,0.0470688,0.221327
2,0.901902,0.0468699,0.217859
2,0.903904,0.0466721,0.214382
2,0.905906,0.0464757,0.210899
2,0.907908,0.0462804,0.207407
2,0.90991,0.0460863,0.203908
2,0.911912,0.0458935,0.200401
2,0.913914,0.0457018,0.196886
2,0.915916,0.0455113,0.193363
2,0.917918,0.045322,0.189833
2,0.91992,0.0451339,0.186296
2,0.921922,0.0449468,0.18275
2,0.923924,0.044761,0.179197
2,0.925926,0.0445763,0.175636
2,0.927928,0.0443926,0.172067
2,0.92993,0.0442101,0.168491
2,0.931932,0.0440288,0.164907
2,0.933934,0.0438485,0.161315
2,0.935936,0.0436693,0.157715
2,0.937938,0.0434911,0.154108
2,0.93994,0.0433141,0.150493
2,0.941942,0.0431381,0.146871
2,0.943944,0.0429632,0.14324
2,0.945946,0.0427893,0.139602
2,0.947948,0.0426164,0.135956
2,0.94995,0.0424446,0.132303
2,0.951952,0.0422738,0.128642
2,0.953954,0.042104,0.124973
2,0.955956,0.0419352,0.121296
2,0.957958,0.0417675,0.117612
2,0.95996,0.0416007,0.11392
2,0.961962,0.0414349,0.11022
2,0.963964,0.04127,0.106513
2,0.965966,0.0411062,0.102798
2,0.967968,0.0409433,0.099075
2,0.96997,0.0407813,0.0953445
2,0.971972,0.0406203,0.0916062
2,0.973974,0.0404602,0.0878603
2,0.975976,0.0403011,0.0841066
2,0.977978,0.0401429,0.0803453
2,0.97998,0.0399856,0.0765762
2,0.981982,0.0398292,0.0727994
2,0.983984,0.0396737,0.0690149
2,0.985986,0.0395191,0.0652227
2,0.987988,0.0393654,0.0614228
2,0.98999,0.0392126,0.0576152
2,0.991992,0.0390607,0.0537999
2,0.993994,0.0389096,0.0499769
2,0.995996,0.0387594,0.0461461
2,0.997998,0.03861,0.0423077
2,1,0.0384615,0.0384615
3,-1,0.0384615,0.0384615
3,-0.997998,0.03861,0.0394796
3,-0.995996,0.0387594,0.0404957
3,-0.993994,0.0389096,0.0415097
3,-0.991992,0.0390607,0.0425217
3,-0.98999,0.0392126,0.0435316
3,-0.987988,0.0393654,0.0445395
3,-0.985986,0.0395191,0.0455454
3,-0.983984,0.0396737,0.0465492
3,-0.981982,0.0398292,0.047551
3,-0.97998,0.0399856,0.0485507
3,-0.977978,0.0401429,0.0495484
3,-0.975976,0.0403011,0.0505441
3,-0.973974,0.0404602,0.0515377
3,-0.971972,0.0406203,0.0525293
3,-0.96997,0.0407813,0.0535188
3,-0.967968,0.0409433,0.0545063
3,-0.965966,0.0411062,0.0554917
3,-0.963964,0.04127,0.0564751
3,-0.961962,0.0414349,0.0574565
3,-0.95996,0.0416007,0.0584359
3,-0.957958,0.0417675,0.0594131
3,-0.955956,0.0419352,0.0603884
3,-0.953954,0.042104,0.0613616
3,-0.951952,0.0422738,0.0623328
3,-0.94995,0.0424446,0.0633019
3,-0.947948,0.0426164,0.064269
3,-0.945946,0.0427893,0.0652341
3,-0.943944,0.0429632,0.0661971
3,-0.941942,0.0431381,0.067158
3,-0.93994,0.0433141,0.068117
3,-0.937938,0.0434911,0.0690739
3,-0.935936,0.0436693,0.0700287
3,-0.933934,0.0438485,0.0709815
3,-0.931932,0.0440288,0.0719323
3,-0.92993,0.0442101,0.072881
3,-0.927928,0.0443926,0.0738277
3,-0.925926,0.0445763,0.0747724
3,-0.923924,0.044761,0.075715
3,-0.921922,0.0449468,0.0766555
3,-0.91992,0.0451339,0.0775941
3,-0.917918,0.045322,0.0785306
3,-0.915916,0.0455113,0.079465
3,-0.913914,0.0457018,0.0803974
3,-0.911912,0.0458935,0.0813278
3,-0.90991,0.0460863,0.0822561
3,-0.907908,0.0462804,0.0831824
3,-0.905906,0.0464757,0.0841066
3,-0.903904,0.0466721,0.0850288
3,-0.901902,0.0468699,0.085949
3,-0.8999,0.0470688,0.0868671
3,-0.897898,0.047269,0.0877832
3,-0.895896,0.0474705,0.0886973
3,-0.893894,0.0476732,0.0896093
3,-0.891892,0.0478772,0.0905192
3,-0.88989,0.0480825,0.0914271
3,-0.887888,0.0482891,0.092333
3,-0.885886,0.048497,0.0932369
3,-0.883884,0.0487062,0.0941387
3,-0.881882,0.0489168,0.0950384
3,-0.87988,0.0491287,0.0959362
3,-0.877878,0.0493419,0.0968318
3,-0.875876,0.0495566,0.0977255
3,-0.873874,0.0497726,0.0986171
3,-0.871872,0.04999,0.0995066
3,-0.86987,0.0502088,0.100394
3,-0.867868,0.050429,0.10128
3,-0.865866,0.0506506,0.102163
3,-0.863864,0.0508737,0.103044
3,-0.861862,0.0510982,0.103924
3,-0.85986,0.0513242,0.104801
3,-0.857858,0.0515517,0.105676
3,-0.855856,0.0517807,0.10655
3,-0.853854,0.0520111,0.107421
3,-0.851852,0.0522431,0.10829
3,-0.84985,0.0524766,0.109157
3,-0.847848,0.0527116,0.110022
3,-0.845846,0.0529482,0.110885
3,-0.843844,0.0531864,0.111746
3,-0.841842,0.0534261,0.112605
3,-0.83984,0.0536674,0.113462
3,-0.837838,0.0539104,0.114317
3,-0.835836,0.0541549,0.11517
3,-0.833834,0.0544011,0.116021
3,-0.831832,0.054649,0.116869
3,-0.82983,0.0548985,0.117716
3,-0.827828,0.0551497,0.118561
3,-0.825826,0.0554026,0.119403
3,-0.823824,0.0556572,0.120244
3,-0.821822,0.0559135,0.121083
3,-0.81982,0.0561715,0.121919
3,-0.817818,0.0564313,0.122754
3,-0.815816,0.0566929,0.123586
3,-0.813814,0.0569563,0.124416
3,-0.811812,0.0572215,0.125245
3,-0.80981,0.0574885,0.126071
3,-0.807808,0.0577573,0.126895
3,-0.805806,0.0580279,0.127718
3,-0.803804,0.0583005,0.128538
3,-0.801802,0.0585749,0.129356
3,-0.7998,0.0588512,0.130172
3,-0.797798,0.0591295,0.130986
3,-0.795796,0.0594097,0.131798
3,-0.793794,0.0596918,0.132608
3,-0.791792,0.0599759,0.133416
3,-0.78979,0.060262,0.134222
3,-0.787788,0.0605501,0.135026
3,-0.785786,0.0608403,0.135828
3,-0.783784,0.0611324,0.136627
3,-0.781782,0.0614267,0.137425
3,-0.77978,0.061723,0.138221
3,-0.777778,0.0620214,0.139015
3,-0.775776,0.062322,0.139806
3,-0.773774,0.0626247,0.140596
3,-0.771772,0.0629295,0.141383
3,-0.76977,0.0632366,0.142169
3,-0.767768,0.0635458,0.142952
3,-0.765766,0.0638572,0.143734
3,-0.763764,0.0641709,0.144513
3,-0.761762,0.0644869,0.14529
3,-0.75976,0.0648052,0.146066
3,-0.757758,0.0651257,0.146839
3,-0.755756,0.0654486,0.14761
3,-0.753754,0.0657738,0.148379
3,-0.751752,0.0661014,0.149147
3,-0.74975,0.0664314,0.149912
3,-0.747748,0.0667638,0.150675
3,-0.745746,0.0670987,0.151436
3,-0.743744,0.067436,0.152195
3,-0.741742,0.0677758,0.152952
3,-0.73974,0.0681182,0.153707
3,-0.737738,0.068463,0.154459
3,-0.735736,0.0688104,0.15521
3,-0.733734,0.0691605,0.155959
3,-0.731732,0.0695131,0.156706
3,-0.72973,0.0698683,0.157451
3,-0.727728,0.0702262,0.158193
3,-0.725726,0.0705868,0.158934
3,-0.723724,0.0709502,0.159672
3,-0.721722,0.0713162,0.160409
3,-0.71972,0.071685,0.161143
3,-0.717718,0.0720567,0.161876
3,-0.715716,0.0724311,0.162606
3,-0.713714,0.0728084,0.163335
3,-0.711712,0.0731886,0.164061
3,-0.70971,0.0735716,0.164785
3,-0.707708,0.0739576,0.165508
3,-0.705706,0.0743466,0.166228
3,-0.703704,0.0747386,0.166946
3,-0.701702,0.0751336,0.167662
3,-0.6997,0.0755316,0.168376
3,-0.697698,0.0759327,0.169088
3,-0.695696,0.076337,0.169798
3,-0.693694,0.0767444,0.170506
3,-0.691692,0.0771549,0.171212
3,-0.68969,0.0775687,0.171916
3,-0.687688,0.0779857,0.172618
3,-0.685686,0.078406,0.173318
3,-0.683684,0.0788296,0.174016
3,-0.681682,0.0792566,0.174711
3,-0.67968,0.0796869,0.175405
3,-0.677678,0.0801207,0.176097
3,-0.675676,0.0805578,0.176786
3,-0.673674,0.0809985,0.177474
3,-0.671672,0.0814427,0.178159
3,-0.66967,0.0818904,0.178843
3,-0.667668,0.0823418,0.179524
3,-0.665666,0.0827967,0.180204
3,-0.663664,0.0832554,0.180881
3,-0.661662,0.0837177,0.181556
3,-0.65966,0.0841838,0.18223
3,-0.657658,0.0846536,0.182901
3,-0.655656,0.0851273,0.18357
3,-0.653654,0.0856049,0.184237
3,-0.651652,0.0860863,0.184902
3,-0.64965,0.0865717,0.185566
3,-0.647648,0.0870611,0.186227
3,-0.645646,0.0875545,0.186886
3,-0.643644,0.088052,0.187543
3,-0.641642,0.0885536,0.188198
3,-0.63964,0.0890593,0.18885
3,-0.637638,0.0895693,0.189501
3,-0.635636,0.0900835,0.19015
3,-0.633634,0.090602,0.190797
3,-0.631632,0.0911248,0.191442
3,-0.62963,0.091652,0.192084
3,-0.627628,0.0921836,0.192725
3,-0.625626,0.0927198,0.193363
3,-0.623624,0.0932604,0.194
3,-0.621622,0.0938057,0.194635
3,-0.61962,0.0943555,0.195267
3,-0.617618,0.0949101,0.195898
3,-0.615616,0.0954694,0.196526
3,-0.613614,0.0960334,0.197152
3,-0.611612,0.0966023,0.197777
3,-0.60961,0.0971761,0.198399
3,-0.607608,0.0977548,0.199019
3,-0.605606,0.0983385,0.199637
3,-0.603604,0.0989273,0.200254
3,-0.601602,0.0995212,0.200868
3,-0.5996,0.10012,0.20148
3,-0.597598,0.100724,0.20209
3,-0.595596,0.101334,0.202698
3,-0.593594,0.101949,0.203304
3,-0.591592,0.102569,0.203908
3,-0.58959,0.103195,0.20451
3,-0.587588,0.103826,0.205109
3,-0.585586,0.104463,0.205707
3,-0.583584,0.105106,0.206303
3,-0.581582,0.105754,0.206897
3,-0.57958,0.106408,0.207488
3,-0.577578,0.107068,0.208078
3,-0.575576,0.107733,0.208666
3,-0.573574,0.108405,0.209251
3,-0.571572,0.109083,0.209835
3,-0.56957,0.109767,0.210416
3,-0.567568,0.110457,0.210996
3,-0.565566,0.111153,0.211573
3,-0.563564,0.111856,0.212148
3,-0.561562,0.112565,0.212722
3,-0.55956,0.11328,0.213293
3,-0.557558,0.114002,0.213862
3,-0.555556,0.114731,0.214429
3,-0.553554,0.115466,0.214995
3,-0.551552,0.116208,0.215558
3,-0.54955,0.116957,0.216119
3,-0.547548,0.117713,0.216678
3,-0.545546,0.118476,0.217235
3,-0.543544,0.119247,0.21779
3,-0.541542,0.120024,0.218343
3,-0.53954,0.120808,0.218893
3,-0.537538,0.1216,0.219442
3,-0.535536,0.1224,0.219989
3,-0.533534,0.123207,0.220534
3,-0.531532,0.124021,0.221077
3,-0.52953,0.124843,0.221617
3,-0.527528,0.125673,0.222156
3,-0.525526,0.126511,0.222692
3,-0.523524,0.127357,0.223227
3,-0.521522,0.128211,0.22376
3,-0.51952,0.129074,0.22429
3,-0.517518,0.129944,0.224818
3,-0.515516,0.130823,0.225345
3,-0.513514,0.131711,0.225869
3,-0.511512,0.132607,0.226392
3,-0.50951,0.133511,0.226912
3,-0.507508,0.134425,0.22743
3,-0.505506,0.135347,0.227946
3,-0.503504,0.136279,0.22846
3,-0.501502,0.13722,0.228972
3,-0.499499,0.138169,0.229483
3,-0.497497,0.139129,0.229991
3,-0.495495,0.140097,0.230497
3,-0.493493,0.141076,0.231
3,-0.491491,0.142064,0.231502
3,-0.489489,0.143062,0.232002
3,-0.487487,0.144069,0.2325
3,-0.485485,0.145087,0.232996
3,-0.483483,0.146115,0.23349
3,-0.481481,0.147154,0.233981
3,-0.479479,0.148203,0.234471
3,-0.477477,0.149262,0.234959
3,-0.475475,0.150332,0.235444
3,-0.473473,0.151414,0.235928
3,-0.471471,0.152506,0.236409
3,-0.469469,0.153609,0.236889
3,-0.467467,0.154723,0.237366
3,-0.465465,0.155849,0.237842
3,-0.463463,0.156987,0.238315
3,-0.461461,0.158136,0.238786
3,-0.459459,0.159297,0.239255
3,-0.457457,0.16047,0.239723
3,-0.455455,0.161656,0.240188
3,-0.453453,0.162853,0.240651
3,-0.451451,0.164063,0.241112
3,-0.449449,0.165286,0.241571
3,-0.447447,0.166522,0.242028
3,-0.445445,0.16777,0.242483
3,-0.443443,0.169032,0.242936
3,-0.441441,0.170307,0.243387
3,-0.439439,0.171595,0.243836
3,-0.437437,0.172897,0.244283
3,-0.435435,0.174213,0.244727
3,-0.433433,0.175543,0.24517
3,-0.431431,0.176887,0.245611
3,-0.429429,0.178245,0.24605
3,-0.427427,0.179619,0.246486
3,-0.425425,0.181006,0.246921
3,-0.423423,0.182409,0.247353
3,-0.421421,0.183827,0.247784
3,-0.419419,0.18526,0.248212
3,-0.417417,0.186709,0.248639
3,-0.415415,0.188173,0.249063
3,-0.413413,0.189654,0.249485
3,-0.411411,0.19115,0.249906
3,-0.409409,0.192663,0.250324
3,-0.407407,0.194193,0.25074
3,-0.405405,0.195739,0.251154
3,-0.403403,0.197303,0.251566
3,-0.401401,0.198883,0.251977
3,-0.399399,0.200481,0.252385
3,-0.397397,0.202097,0.252791
3,-0.395395,0.203731,0.253195
3,-0.393393,0.205383,0.253597
3,-0.391391,0.207053,0.253996
3,-0.389389,0.208742,0.254394
3,-0.387387,0.21045,0.25479
3,-0.385385,0.212177,0.255184
3,-0.383383,0.213923,0.255576
3,-0.381381,0.21569,0.255965
3,-0.379379,0.217476,0.256353
3,-0.377377,0.219282,0.256739
3,-0.375375,0.221108,0.257122
3,-0.373373,0.222956,0.257504
3,-0.371371,0.224824,0.257883
3,-0.369369,0.226714,0.258261
3,-0.367367,0.228625,0.258636
3,-0.365365,0.230558,0.259009
3,-0.363363,0.232514,0.259381
3,-0.361361,0.234491,0.25975
3,-0.359359,0.236492,0.260117
3,-0.357357,0.238515,0.260483
3,-0.355355,0.240562,0.260846
3,-0.353353,0.242632,0.261207
3,-0.351351,0.244726,0.261566
3,-0.349349,0.246845,0.261923
3,-0.347347,0.248988,0.262278
3,-0.345345,0.251156,0.262631
3,-0.343343,0.25335,0.262982
3,-0.341341,0.255568,0.263331
3,-0.339339,0.257813,0.263678
3,-0.337337,0.260084,0.264022
3,-0.335335,0.262381,0.264365
3,-0.333333,0.264706,0.264706
3,-0.331331,0.267058,0.265045
3,-0.329329,0.269437,0.265381
3,-0.327327,0.271844,0.265716
3,-0.325325,0.27428,0.266048
3,-0.323323,0.276744,0.266379
3,-0.321321,0.279237,0.266707
3,-0.319319,0.28176,0.267034
3,-0.317317,0.284312,0.267358
3,-0.315315,0.286895,0.267681
3,-0.313313,0.289508,0.268001
3,-0.311311,0.292153,0.268319
3,-0.309309,0.294828,0.268635
3,-0.307307,0.297535,0.26895
3,-0.305305,0.300275,0.269262
3,-0.303303,0.303047,0.269572
3,-0.301301,0.305851,0.26988
3,-0.299299,0.308689,0.270186
3,-0.297297,0.311561,0.27049
3,-0.295295,0.314467,0.270792
3,-0.293293,0.317408,0.271092
3,-0.291291,0.320383,0.27139
3,-0.289289,0.323394,0.271686
3,-0.287287,0.32644,0.271979
3,-0.285285,0.329523,0.272271
3,-0.283283,0.332642,0.272561
3,-0.281281,0.335798,0.272849
3,-0.279279,0.338992,0.273134
3,-0.277277,0.342223,0.273418
3,-0.275275,0.345493,0.273699
3,-0.273273,0.348802,0.273979
3,-0.271271,0.35215,0.274256
3,-0.269269,0.355537,0.274532
3,-0.267267,0.358964,0.274805
3,-0.265265,0.362432,0.275077
3,-0.263263,0.36594,0.275346
3,-0.261261,0.36949,0.275613
3,-0.259259,0.373081,0.275878
3,-0.257257,0.376714,0.276142
3,-0.255255,0.38039,0.276403
3,-0.253253,0.384109,0.276662
3,-0.251251,0.387871,0.276919
3,-0.249249,0.391676,0.277174
3,-0.247247,0.395526,0.277427
3,-0.245245,0.39942,0.277678
3,-0.243243,0.403359,0.277927
3,-0.241241,0.407343,0.278174
3,-0.239239,0.411373,0.278419
3,-0.237237,0.415448,0.278661
3,-0.235235,0.41957,0.278902
3,-0.233233,0.423739,0.279141
3,-0.231231,0.427954,0.279378
3,-0.229229,0.432217,0.279612
3,-0.227227,0.436528,0.279845
3,-0.225225,0.440886,0.280075
3,-0.223223,0.445292,0.280304
3,-0.221221,0.449747,0.28053
3,-0.219219,0.454251,0.280755
3,-0.217217,0.458803,0.280977
3,-0.215215,0.463405,0.281197
3,-0.213213,0.468056,0.281416
3,-0.211211,0.472756,0.281632
3,-0.209209,0.477506,0.281846
3,-0.207207,0.482306,0.282058
3,-0.205205,0.487156,0.282269
3,-0.203203,0.492056,0.282477
3,-0.201201,0.497006,0.282683
3,-0.199199,0.502006,0.282887
3,-0.197197,0.507056,0.283089
3,-0.195195,0.512156,0.283289
3,-0.193193,0.517306,0.283487
3,-0.191191,0.522506,0.283683
3,-0.189189,0.527756,0.283876
3,-0.187187,0.533056,0.284068
3,-0.185185,0.538405,0.284258
3,-0.183183,0.543803,0.284446
3,-0.181181,0.54925,0.284631
3,-0.179179,0.554745,0.284815
3,-0.177177,0.560289,0.284996
3,-0.175175,0.56588,0.285176
3,-0.173173,0.571519,0.285353
3,-0.171171,0.577204,0.285529
3,-0.169169,0.582936,0.285702
3,-0.167167,0.588713,0.285874
3,-0.165165,0.594534,0.286043
3,-0.163163,0.6004,0.28621
3,-0.161161,0.606309,0.286376
3,-0.159159,0.612261,0.286539
3,-0.157157,0.618254,0.2867
3,-0.155155,0.624287,0.286859
3,-0.153153,0.630359,0.287016
3,-0.151151,0.63647,0.287171
3,-0.149149,0.642617,0.287324
3,-0.147147,0.6488,0.287475
3,-0.145145,0.655017,0.287624
3,-0.143143,0.661267,0.287771
3,-0.141141,0.667548,0.287916
3,-0.139139,0.673858,0.288059
3,-0.137137,0.680196,0.2882
3,-0.135135,0.68656,0.288338
3,-0.133133,0.692947,0.288475
3,-0.131131,0.699357,0.28861
3,-0.129129,0.705787,0.288742
3,-0.127127,0.712234,0.288873
3,-0.125125,0.718697,0.289002
3,-0.123123,0.725172,0.289128
3,-0.121121,0.731658,0.289252
3,-0.119119,0.738152,0.289375
3,-0.117117,0.744651,0.289495
3,-0.115115,0.751153,0.289614
3,-0.113113,0.757654,0.28973
3,-0.111111,0.764151,0.289844
3,-0.109109,0.770642,0.289956
3,-0.107107,0.777123,0.290067
3,-0.105105,0.78359,0.290175
3,-0.103103,0.790042,0.290281
3,-0.101101,0.796473,0.290385
3,-0.0990991,0.80288,0.290487
3,-0.0970971,0.80926,0.290587
3,-0.0950951,0.81561,0.290685
3,-0.0930931,0.821924,0.290781
3,-0.0910911,0.828199,0.290874
3,-0.0890891,0.834431,0.290966
3,-0.0870871,0.840616,0.291056
3,-0.0850851,0.84675,0.291144
3,-0.0830831,0.852828,0.291229
3,-0.0810811,0.858846,0.291313
3,-0.0790791,0.864799,0.291395
3,-0.0770771,0.870684,0.291474
3,-0.0750751,0.876496,0.291552
3,-0.0730731,0.88223,0.291627
3,-0.0710711,0.887881,0.291701
3,-0.0690691,0.893445,0.291772
3,-0.0670671,0.898917,0.291842
3,-0.0650651,0.904293,0.291909
3,-0.0630631,0.909567,0.291974
3,-0.0610611,0.914736,0.292037
3,-0.0590591,0.919795,0.292099
3,-0.0570571,0.924738,0.292158
3,-0.0550551,0.929561,0.292215
3,-0.0530531,0.93426,0.29227
3,-0.0510511,0.93883,0.292323
3,-0.049049,0.943267,0.292374
3,-0.047047,0.947566,0.292423
3,-0.045045,0.951723,0.29247
3,-0.043043,0.955733,0.292515
3,-0.041041,0.959592,0.292558
3,-0.039039,0.963297,0.292599
3,-0.037037,0.966844,0.292637
3,-0.035035,0.970227,0.292674
3,-0.033033,0.973445,0.292709
3,-0.031031,0.976493,0.292741
3,-0.029029,0.979368,0.292772
3,-0.027027,0.982066,0.292801
3,-0.025025,0.984585,0.292827
3,-0.023023,0.986922,0.292852
3,-0.021021,0.989074,0.292874
3,-0.019019,0.991038,0.292894
3,-0.017017,0.992813,0.292913
3,-0.015015,0.994395,0.292929
3,-0.013013,0.995784,0.292943
3,-0.011011,0.996978,0.292956
3,-0.00900901,0.997975,0.292966
3,-0.00700701,0.998774,0.292974
3,-0.00500501,0.999374,0.29298
3,-0.003003,0.999775,0.292984
3,-0.001001,0.999975,0.292986
3,0.001001,0.999975,0.292986
3,0.003003,0.999775,0.292984
3,0.00500501,0.999374,0.29298
3,0.00700701,0.998774,0.292974
3,0.00900901,0.997975,0.292966
3,0.011011,0.996978,0.292956
3,0.013013,0.995784,0.292943
3,0.015015,0.994395,0.292929
3,0.017017,0.992813,0.292913
3,0.019019,0.991038,0.292894
3,0.021021,0.989074,0.292874
3,0.023023,0.986922,0.292852
3,0.025025,0.984585,0.292827
3,0.027027,0.982066,0.292801
3,0.029029,0.979368,0.292772
3,0.031031,0.976493,0.292741
3,0.033033,0.973445,0.292709
3,0.035035,0.970227,0.292674
3,0.037037,0.966844,0.292637
3,0.039039,0.963297,0.292599
3,0.041041,0.959592,0.292558
3,0.043043,0.955733,0.292515
3,0.045045,0.951723,0.29247
3,0.047047,0.947566,0.292423
3,0.049049,0.943267,0.292374
3,0.0510511,0.93883,0.292323
3,0.0530531,0.93426,0.29227
3,0.0550551,0.929561,0.292215
3,0.0570571,0.924738,0.292158
3,0.0590591,0.919795,0.292099
3,0.0610611,0.914736,0.292037
3,0.0630631,0.909567,0.291974
3,0.0650651,0.904293,0.291909
3,0.0670671,0.898917,0.291842
3,0.0690691,0.893445,0.291772
3,0.0710711,0.887881,0.291701
3,0.0730731,0.88223,0.291627
3,0.0750751,0.876496,0.291552
3,0.0770771,0.870684,0.291474
3,0.0790791,0.864799,0.291395
3,0.0810811,0.858846,0.291313
3,0.0830831,0.852828,0.291229
3,0.0850851,0.84675,0.291144
3,0.0870871,0.840616,0.291056
3,0.0890891,0.834431,0.290966
3,0.0910911,0.828199,0.290874
3,0.0930931,0.821924,0.290781
3,0.0950951,0.81561,0.290685
3,0.0970971,0.80926,0.290587
3,0.0990991,0.80288,0.290487
3,0.101101,0.796473,0.290385
3,0.103103,0.790042,0.290281
3,0.105105,0.78359,0.290175
3,0.107107,0.777123,0.290067
3,0.109109,0.770642,0.289956
3,0.111111,0.764151,0.289844
3,0.113113,0.757654,0.28973
3,0.115115,0.751153,0.289614
3,0.117117,0.744651,0.289495
3,0.119119,0.738152,0.289375
3,0.121121,0.731658,0.289252
3,0.123123,0.725172,0.289128
3,0.125125,0.718697,0.289002
3,0.127127,0.712234,0.288873
3,0.129129,0.705787,0.288742
3,0.131131,0.699357,0.28861
3,0.133133,0.692947,0.288475
3,0.135135,0.68656,0.288338
3,0.137137,0.680196,0.2882
3,0.139139,0.673858,0.288059
3,0.141141,0.667548,0.287916
3,0.143143,0.661267,0.287771
3,0.145145,0.655017,0.287624
3,0.147147,0.6488,0.287475
3,0.149149,0.642617,0.287324
3,0.151151,0.63647,0.287171
3,0.153153,0.630359,0.287016
3,0.155155,0.624287,0.286859
3,0.157157,0.618254,0.2867
3,0.159159,0.612261,0.286539
3,0.161161,0.606309,0.286376
3,0.163163,0.6004,0.28621
3,0.165165,0.594534,0.286043
3,0.167167,0.588713,0.285874
3,0.169169,0.582936,0.285702
3,0.171171,0.577204,0.285529
3,0.173173,0.571519,0.285353
3,0.175175,0.56588,0.285176
3,0.177177,0.560289,0.284996
3,0.179179,0.554745,0.284815
3,0.181181,0.54925,0.284631
3,0.183183,0.543803,0.284446
3,0.185185,0.538405,0.284258
3,0.187187,0.533056,0.284068
3,0.189189,0.527756,0.283876
3,0.191191,0.522506,0.283683
